,id,loc,correct_location
32313,1.5066444237483418e+18,"Frankfurt am Main, Deutschland","Frankfurt Armenia Main, Deutschland"
32314,1.5066444286472847e+18,"NC, OR and lands in between","North Carolina, United States of America, Oregon, United States of America and lands Indiana, United States of America between"
32315,1.5066444891459256e+18,Global Citizen ,Global Citizen 
32316,1.50664449004766e+18,Breda,Breda
32317,1.5066445121013555e+18,Harlingen ,Harlingen 
32318,1.5066445148149678e+18,"Cambridge, England","Cambridge, England, United Kingdom"
32319,1.5066445330311127e+18,Amsterdamned,Amsterdamned
32320,1.5066445522953216e+18,Reigate,Reigate
32321,1.506644552593154e+18,"Saint Paul, Minnesota","Saint Paul, Minnesota, United States of America"
32322,1.506644555722117e+18,"Lille, France","Lille, France"
32323,1.506644586848043e+18,Bridgeport - Chicago ,Bridgeport - Chicago 
32324,1.5066445875778478e+18,🇨🇭🇪🇸,🇨🇭🇪🇸
32325,1.5066446220550267e+18,NY,"New York, United States of America"
32326,1.5066446425945293e+18,France & Minnesota ,"France & Minnesota, United States of America "
32327,1.5066446943103058e+18,Finlande,Finlande
32328,1.5066447028708434e+18,Wherever the brave are. , the brave are. 
32329,1.5066447339170245e+18,"Bolton, England","Bolton, England, United Kingdom"
32330,1.5066447551402516e+18,"Nashville, TN","Nashville, Tennessee, United States of America"
32331,1.5066447593177334e+18,"Vienna, Austria","Vienna, Austria"
32332,1.5066447696106414e+18,"Austin, Texas","Austin, Texas"
32333,1.5066447771224842e+18,RA 5h 34m 32s | Dec +22° 0′ 52,RA 5h 34m 32s | Dec +22° 0′ 52
32334,1.5066447775839724e+18,Schweiz,Schweiz
32335,1.506644828725158e+18,"Lübeck, Germany","Lübeck, Germany"
32336,1.506644876699521e+18,UK,"England, United Kingdom"
32337,1.5066448857299067e+18,"Lahore, Pakistan","Lahore, Pakistan"
32338,1.5066449345476155e+18,"Los Angeles, CA","Los Angeles, California, United States of America"
32339,1.506644963383124e+18,PNW United States,PNW United States
32340,1.506645043007959e+18,Plague Island,Plague Island
32341,1.5066451148563825e+18,"Canada, Algonquin terr","Canada, Algonquin terr"
32342,1.5066451227626127e+18,"Illinois, USA","Illinois, USA"
32343,1.5066451238446367e+18,Oaktown,Oaktown
32344,1.5066451361886126e+18,@ebenyaakoffeld@mastodon.top,@ebenyaakoffeld@mastodon.top
32345,1.5066451628184166e+18,Australia,Australia
32346,1.5066451897708503e+18,Sweateronbackwards&inside-out,Sweateronbackwards&inside-out
32347,1.5066452647314145e+18,London ,"London, England, United Kingdom "
32348,1.5066452914994053e+18,"Brooklyn, NY","Brooklyn, New York, United States of America"
32349,1.5066453175629005e+18,Ireland,Ireland
32350,1.5066453280570122e+18,"Bad, Nationwide","Bad, Nationwide"
32351,1.5066453512683274e+18,Schweiz,Schweiz
32352,1.506645365029757e+18,大阪市,大阪市
32353,1.5066453763292652e+18,Canada,Canada
32354,1.5066454202438124e+18,He/Him Bi 🇦🇺 Canon EOS M50, Burundi 🇦🇺 Canon EOS M50
32355,1.506645452338471e+18,Scotland,Scotland
32356,1.5066454604418744e+18,Birmingham,Birmingham
32357,1.506645464170451e+18,You’re not from around here...,You’Réunion not from around ...
32358,1.506645475209978e+18,"Montreal, QC","Montreal, QC"
32359,1.5066454860018688e+18,Parkdale ,Parkdale 
32360,1.5066455920339272e+18,"New York, NY / Berlin, Berlin","New York, New York, United States of America / Berlin, Berlin"
32361,1.506645645427462e+18,Canada,Canada
32362,1.5066456735837755e+18,"Arlington, VA","Arlington, Virginia, United States of America"
32363,1.5066457094786294e+18,Florida,"Florida, United States of America"
32364,1.5066457696669e+18,UK ,"England, United Kingdom "
32365,1.5066457727581307e+18,Nederland,Nederland
32366,1.5066457873626153e+18,"Tampa, FL","Tampa, Florida, United States of America"
32367,1.5066458400304906e+18,"Brooklyn, NY","Brooklyn, New York, United States of America"
32368,1.5066458677171814e+18,United States,United States
32369,1.5066458699275835e+18,United States,United States
32370,1.5066459715806945e+18,Texas,Texas
32371,1.5066460662754427e+18,United States,United States
32372,1.5066460689766687e+18,"Zürich, Schweiz","Zürich, Schweiz"
32373,1.5066460808129495e+18,Deutschland,Deutschland
32374,1.5066460817900913e+18,Occupied Takelma Territory,Occupied Takelma Territory
32375,1.5066460951197532e+18,"Houston, TX","Houston, Texas, United States of America"
32376,1.5066461453131817e+18,"Kyoto, Japan ","Kyoto, Japan "
32377,1.5066461709947249e+18,"Waterloo, Ontario","Waterloo, Ontario"
32378,1.5066461889127834e+18,"Jupiter, FL",", Florida, United States of America"
32379,1.5066462155171594e+18,"Toronto, ON","Toronto, ON"
32380,1.5066462362538066e+18,New Jersey,New Jersey
32381,1.50664638929544e+18,Your attic,Your attic
32382,1.5066463931961915e+18,大阪市,大阪市
32383,1.5066463984223724e+18,"Grosse Pointe Woods, MI","Grosse Pointe Woods, Michigan, United States of America"
32384,1.5066464125781975e+18,"Reading, England","Reading, England, United Kingdom"
32385,1.506646425232298e+18,"New York, NY","New York, New York, United States of America"
32386,1.5066464282983956e+18,🏴󠁧󠁢󠁳󠁣󠁴󠁿🇵🇹,🏴󠁧󠁢󠁳󠁣󠁴󠁿🇵🇹
32387,1.5066464418460918e+18,"Dallas, TX","Dallas, Texas, United States of America"
32388,1.5066464796534006e+18,"Winnipeg, Manitoba","Winnipeg, Manitoba"
32389,1.5066464926391132e+18,Kansas,Kansas
32390,1.506646524037632e+18,United States,United States
32391,1.5066465384870175e+18,"ÜT: 51.24008,-0.220752","ÜT: 51.24008,-0.220752"
32392,1.5066465804720415e+18,GA,"Georgia, United States of America"
32393,1.506646582455898e+18,"Uvalde, TX","Uvalde, Texas, United States of America"
32394,1.5066466019846185e+18,"Athens, OH","Athens, Ohio, United States of America"
32395,1.5066466150372966e+18,"Nyon, Switzerland","Nyon, Switzerland"
32396,1.5066466324645356e+18,Tasmania,Tasmania
32397,1.5066466938020864e+18,Covidistan (FLA) ,"Covidistan (Florida, United States of America) "
32398,1.5066467202933596e+18,"European Union, Austria","European Union, Austria"
32399,1.506646797976019e+18,"Vancouver, WA","Vancouver, Washington, United States of America"
32400,1.5066468113642332e+18,"New York, NY / Berlin, Berlin","New York, New York, United States of America / Berlin, Berlin"
32401,1.506646850971046e+18,the void,
32402,1.5066468992055788e+18,"Here, there, everywhere",", there, "
32403,1.5066469030853222e+18,Bermuda Triangle,Bermuda Triangle
32404,1.5066469155297812e+18,"Lanarkshire ,Scotland","Lanarkshire ,Scotland"
32405,1.5066469537607475e+18,"Moscow, Russia ","Moscow, Russia "
32406,1.5066469672371896e+18,"Plattsburgh, NY, USA","Plattsburgh, New York, United States of America, USA"
32407,1.5066469709155574e+18,"Halle (Saale), Deutschland","Halle (Saale), Deutschland"
32408,1.5066469722157998e+18,Europe,Europe
32409,1.5066470038618153e+18,"Indianapolis, IN","Indianapolis, Indiana, United States of America"
32410,1.506647011751342e+18,From Sea to Shining Sea,From Sea Tonga Shining Sea
32411,1.5066470284110807e+18,Uganda,Uganda
32412,1.5066470464339515e+18,lancaster,lancaster
32413,1.5066470531741573e+18,Oregon,Oregon
32414,1.5066470925799383e+18,"H-Town, TX","H-Town, Texas, United States of America"
32415,1.506647106437755e+18,Ireland,Ireland
32416,1.506647117640708e+18,die/zij | they/them,die/zij | 
32417,1.5066471464386765e+18,India,India
32418,1.506647162595205e+18,"Hagen - near Dortmund, Germany","Hagen - near Dortmund, Germany"
32419,1.506647171545936e+18,NB,NB
32420,1.5066471772082504e+18,"Tampa, FL, US, 33610","Tampa, Florida, United States of America, United States, 33610"
32421,1.506647182057046e+18,LA | SF | #Beantown,Laos | SF | #Beantown
32422,1.50664720621602e+18,"Toronto, Canada","Toronto, Canada"
32423,1.5066472105109832e+18,"Kleinmachnow, Deutschland","Kleinmachnow, Deutschland"
32424,1.506647223630762e+18,Deutschland,Deutschland
32425,1.5066472402569298e+18,Nigeria,Nigeria
32426,1.5066472546098422e+18,"Bayern, Deutschland","Bayern, Deutschland"
32427,1.5066472764999148e+18,New England,"New England, United States of America"
32428,1.5066473344233472e+18,"Saint-Denis, France.","Saint-Denis, France."
32429,1.5066473345701396e+18,"Plague Island, UK","Plague Island, England, United Kingdom"
32430,1.506647415377465e+18,"Calgary, AB","Calgary, AB"
32431,1.506647425745924e+18,"Chicago, IL","Chicago, Illinois, United States of America"
32432,1.506647447635911e+18,"San Antonio, TX","San Antonio, Texas, United States of America"
32433,1.5066474612799816e+18,Outside London Rouble Laundry ,"Outside London, England, United Kingdom Rouble Laundry "
32434,1.50664747854379e+18,Deutschland,Deutschland
32435,1.5066474825870418e+18,"Silver Spring, Maryland, USA","Silver Spring, Maryland, United States of America, USA"
32436,1.506647494054355e+18,"New Brunswick, Canada","New Brunswick, Canada"
32437,1.5066475170893865e+18,Wisconsin,Wisconsin
32438,1.5066475558280684e+18,Look here 👉,Look  👉
32439,1.506647622446162e+18,New England,"New England, United States of America"
32440,1.506647659834065e+18,"Albuquerque, NM","Albuquerque, New Mexico, United States of America"
32441,1.5066476856961477e+18,US,United States
32442,1.5066477562151035e+18,"Haute-Normandie, France","Haute-Normandie, France"
32443,1.506647792126726e+18,🇨🇭🇪🇸,🇨🇭🇪🇸
32444,1.5066477941315584e+18,🇨🇭🇪🇸,🇨🇭🇪🇸
32445,1.506647849546748e+18,Haunting Ikana Canyon,Haunting Ikana Canyon
32446,1.5066478992785572e+18,San Diego CA,"San Diego California, United States of America"
32447,1.5066479263696568e+18,Zurich,Zurich
32448,1.506647941477552e+18,"Virginia, USA","Virginia, USA"
32449,1.5066479536535224e+18,Schweiz,Schweiz
32450,1.5066479902279066e+18,España,Spain
32451,1.5066480063633326e+18,New England,"New England, United States of America"
32452,1.5066480885507727e+18,America,America
32453,1.506648096117125e+18,高隈山百合会/㈱ドーンデザイン研究所 鹿屋研究開発センタ,高隈山百合会/㈱ドーンデザイン研究所 鹿屋研究開発センタ
32454,1.5066481047323976e+18,An Ohioan in Georgia,"An Ohioan Indiana, United States of America Georgia, United States of America"
32455,1.5066481075215565e+18,21 ,21 
32456,1.50664812310349e+18,"New York, NY","New York, New York, United States of America"
32457,1.5066481242190807e+18,"Paris, France","Paris, France"
32458,1.5066482002659697e+18,高隈山百合会/㈱ドーンデザイン研究所 鹿屋研究開発センタ,高隈山百合会/㈱ドーンデザイン研究所 鹿屋研究開発センタ
32459,1.506648200324731e+18,"Pittsburgh, PA","Pittsburgh, Pennsylvania, United States of America"
32460,1.506648218339271e+18,UK,"England, United Kingdom"
32461,1.5066482455728415e+18,Hic et ubique terrarum,Hic Ethiopia ubique terrarum
32462,1.5066482791273144e+18,Covid Island,Covid Island
32463,1.5066483094648136e+18,"Brugge, België","Brugge, België"
32464,1.5066483130928783e+18,NRW / Oberbergischer Kreis,NRW / Oberbergischer Kreis
32465,1.5066483202231992e+18,"Canada, Algonquin terr","Canada, Algonquin terr"
32466,1.5066483207139246e+18,"New York, USA","New York, USA"
32467,1.506648387604652e+18,United States,United States
32468,1.5066483890347295e+18,"Portland, OR","Portland, Oregon, United States of America"
32469,1.506648393854161e+18,"Chicago, IL","Chicago, Illinois, United States of America"
32470,1.5066484163440558e+18,"Zürich, Schweiz","Zürich, Schweiz"
32471,1.5066484196616684e+18,"Plague Island, UK","Plague Island, England, United Kingdom"
32472,1.5066484540214968e+18,"Hove, England","Hove, England, United Kingdom"
32473,1.506648476037575e+18,"Los Angeles, CA ","Los Angeles, California, United States of America "
32474,1.506648500884304e+18,SHE/HER BI '00 , Burundi '00 
32475,1.5066485116888842e+18,"Key West, Florida","Key West, Florida, United States of America"
32476,1.5066485385954427e+18,Oslo,Oslo
32477,1.5066485569455227e+18,Mondo ,Mondo 
32478,1.5066485866325893e+18,Oregon,Oregon
32479,1.5066486100495647e+18,"Dallas, TX","Dallas, Texas, United States of America"
32480,1.5066486589467976e+18,"Virginia Beach, VA","Virginia Beach, Virginia, United States of America"
32481,1.5066486637910057e+18,United States,United States
32482,1.5066486652591882e+18,Well grounded,Well grounded
32483,1.506648670393049e+18,South Africa,South Africa
32484,1.5066486897454817e+18,  ,  
32485,1.5066487233251328e+18,"Athens, OH","Athens, Ohio, United States of America"
32486,1.5066487612081316e+18,"Brussels, Belgium","Brussels, Belgium"
32487,1.5066487747598295e+18,Nederland,Nederland
32488,1.5066488048330465e+18,USA,USA
32489,1.50664880498407e+18,central mainland,central mainland
32490,1.5066488502028288e+18,EARTH,
32491,1.506648858964734e+18,"Manhattan, NY","Manhattan, New York, United States of America"
32492,1.5066488649625272e+18,"Canada, Algonquin terr","Canada, Algonquin terr"
32493,1.5066488874063053e+18,"New York, NY / Berlin, Berlin","New York, New York, United States of America / Berlin, Berlin"
32494,1.5066488976528955e+18,栃木 宇都宮市,栃木 宇都宮市
32495,1.5066489017803735e+18,คัทซีนฟิคอยู่ลิ้งค์นี้จ้า💕,คัทซีนฟิคอยู่ลิ้งค์นี้จ้า💕
32496,1.5066489482655334e+18,Setagaya Tokyo JAPAN,Setagaya Tokyo JAPAN
32497,1.5066489519775662e+18,Australia,Australia
32498,1.5066489601942528e+18,"Washington, DC","Washington, District of Columbia, United States of America"
32499,1.506648976531071e+18,Scotland / England ,"Scotland / England, United Kingdom "
32500,1.5066490045993042e+18,"Hove, England","Hove, England, United Kingdom"
32501,1.506649023293317e+18,"Munich, Berlin munichnft.com","Munich, Berlin munichnft.com"
32502,1.506649032244052e+18,Nederland,Nederland
32503,1.506649055455289e+18,"Mansfield, England","Mansfield, England, United Kingdom"
32504,1.5066490808015135e+18,"she!they’ minor!!
/ctegc. . .3/3 glowtrio !?
@AwwWilbur","she!they’ minor!!
/ctegc. . .3/3 glowtrio !?
@AwwWilbur"
32505,1.5066491224551383e+18,"Texas, USA","Texas, USA"
32506,1.506649132202664e+18,Cork,Cork
32507,1.506649135214211e+18,Parkdale ,Parkdale 
32508,1.5066491409561764e+18,new york shitty,new york shitty
32509,1.5066491652159734e+18,stayville ∞ exoplanet.,stayville ∞ exoplanet.
32510,1.5066491917995663e+18,"Munich, Berlin munichnft.com","Munich, Berlin munichnft.com"
32511,1.5066491960147026e+18,"ÜT: 47.676152,-122.147489","ÜT: 47.676152,-122.147489"
32512,1.5066491986866176e+18,United States,United States
32513,1.5066492185968804e+18,"St Paul, MN","São Tomé & Príncipe Paul, Minnesota, United States of America"
32514,1.5066492290238833e+18,Canberra,Canberra
32515,1.506649247080403e+18,"Texas, USA","Texas, USA"
32516,1.5066492505785508e+18,South Western Ontario,South Western Ontario
32517,1.5066492584596398e+18,skz next big thing in kpop,"skz next big thing Indiana, United States of America kpop"
32518,1.5066493357564682e+18,Italia,"Rome, Italy"
32519,1.5066493654898975e+18,"Washington, DC USA","Washington, District of Columbia, United States of America USA"
32520,1.506649441574527e+18,"Birdham, England","Birdham, England, United Kingdom"
32521,1.506649481793659e+18,"Lima, Perú.","Lima, Perú."
32522,1.5066494824815247e+18,"Bexley, London","Bexley, London, England, United Kingdom"
32523,1.5066494989778084e+18,19 / carrd byf !! ,19 / carrd byf !! 
32524,1.506649574332584e+18,"Columbia, SC","Columbia, South Carolina, United States of America"
32525,1.506649580695343e+18,"— peace (n.) undisturbed state of complete happiness and tranquility, example: seeing chaeryeong being happy is my peace.","— peace (n.) undisturbed state of complete happiness and tranquility, example: seeing chaeryeong being happy Iceland Malaysia peace."
32526,1.506649602367312e+18,Canada,Canada
32527,1.5066496144134103e+18,"Helsinki, Suomi","Helsinki, Suomi"
32528,1.5066496261951488e+18,"Michigan, USA","Michigan, United States of America, USA"
32529,1.506649631769383e+18,"New York, NY / Berlin, Berlin","New York, New York, United States of America / Berlin, Berlin"
